S2 Cell,state_name,county_name,Waymo RO Miles
9263399568685400064,California,Santa Clara,227.11497158472855
9263399603045138432,California,Santa Clara,684.7662613327308
9263399637404876800,California,Santa Clara,60.31193929949109
9263399671764615168,California,Santa Clara,305.6623750097741
9263399706124353536,California,Santa Clara,200.3563148575724
9263399740484091904,California,Santa Clara,793.5890523183169
9263399774843830272,California,Santa Clara,370.35970928209383
9263399809203568640,California,Santa Clara,59.733188678216386
9263399843563307008,California,Santa Clara,147.0453101731667
9263399877923045376,California,Santa Clara,1141.0567169575118
9263399912282783744,California,Santa Clara,641.5863065972916
9263399946642522112,California,Santa Clara,565.4307792445559
9263399981002260480,California,Santa Clara,1595.2565928745607
9263400015361998848,California,Santa Clara,1376.6198534373473
9263400049721737216,California,Santa Clara,475.3344696791372
9263400084081475584,California,Santa Clara,392.7062499441378
9263400118441213952,California,Santa Clara,239.7744312926851
9263400152800952320,California,Santa Clara,113.82437794895384
9263400187160690688,California,Santa Clara,107.61410160526022
9263400221520429056,California,Santa Clara,108.82554228780498
9263400255880167424,California,Santa Clara,41.10735571035892
9263400462038597632,California,Santa Clara,44.40895542619772
9263400496398336000,California,Santa Clara,128.19017034462703
9263400530758074368,California,Santa Clara,64.90114200621295
9263400565117812736,California,Santa Clara,11.030857960134576
9263423517423042560,California,Santa Clara,17.484755031069945
9263423551782780928,California,Santa Clara,139.16856225408205
9263423586142519296,California,Santa Clara,386.734223200249
9263423620502257664,California,Santa Clara,141.85022934102759
9263423654861996032,California,Santa Clara,2.240761197015173
9263424135898333184,California,Santa Clara,97.17218619260659
9263424204617809920,California,Santa Clara,4.490192409116009
9263752168320532480,California,San Mateo,10323.961986779053
9263752202680270848,California,San Mateo,10958.864219959898
9263752580637392896,California,San Mateo,15572.493154407837
9263752614997131264,California,San Mateo,10822.792268320904
9263752649356869632,California,San Mateo,3455.178451815294
9263752683716608000,California,San Mateo,2230.768662370316
9263752718076346368,California,San Mateo,3806.0931119496036
9263752786795823104,California,San Mateo,2833.2828578355516
9263752821155561472,California,San Mateo,23788.902645497536
9263752855515299840,California,San Mateo,87954.51130555483
9263752889875038208,California,San Mateo,32192.948173746958
9263752924234776576,California,San Mateo,87961.53493671991
9263752958594514944,California,San Mateo,22328.131394334494
9263752992954253312,California,San Mateo,2876.9422066569655
9263753027313991680,California,San Mateo,24059.15315262963
9263753061673730048,California,San Mateo,16396.988164020757
9263753096033468416,California,San Mateo,15663.301910765987
9263753783228235776,California,San Mateo,11341.20714972612
9263753817587974144,California,San Mateo,10592.085059761714
9263753851947712512,California,San Mateo,5092.001852185642
9263753886307450880,California,San Mateo,16563.082591623002
9263754092465881088,California,San Mateo,12431.020178711347
9263754229904834560,California,San Mateo,11788.694822919082
9263754264264572928,California,San Mateo,12853.55892528507
9263754298624311296,California,San Mateo,59146.33268793887
9263754332984049664,California,San Mateo,103712.58705718479
9263754470423003136,California,San Mateo,69539.31569066981
9263754504782741504,California,San Mateo,98841.4456475865
9263754539142479872,California,San Mateo,16398.91544129091
9263754573502218240,California,San Mateo,113338.79485304696
9263754607861956608,California,San Mateo,36894.468059631094
9263754642221694976,California,San Mateo,2801.4814062763485
9263754676581433344,California,San Mateo,24346.679300486157
9263754710941171712,California,San Mateo,1295.356005039594
9263755088898293760,California,San Mateo,12211.298377414068
9263755123258032128,California,San Mateo,3427.102477314481
9263755191977508864,California,San Mateo,5965.065387112369
9263755226337247232,California,San Mateo,19368.694035372293
9263755260696985600,California,San Mateo,21466.93102491769
9263755295056723968,California,San Mateo,5403.388500684082
9263755363776200704,California,San Mateo,67.33924959876465
9263755844812537856,California,San Mateo,53170.11315931625
9263755879172276224,California,San Mateo,37017.768148798736
9263755913532014592,California,San Mateo,22259.604071870315
9263755947891752960,California,San Mateo,11410.585789104212
9263755982251491328,California,San Mateo,84588.5840931494
9263756016611229696,California,San Mateo,20322.621773501323
9263756050970968064,California,San Mateo,7846.264868943602
9263756085330706432,California,San Mateo,16067.409622377867
9263756119690444800,California,San Mateo,981.7890408846689
9263756154050183168,California,San Mateo,21299.753134885956
9263756188409921536,California,San Mateo,61035.11752578284
9263756222769659904,California,San Mateo,7981.717396330602
9263756428928090112,California,San Mateo,42678.650437265234
9263756463287828480,California,San Mateo,34677.58977066643
9263756497647566848,California,San Mateo,47857.403482056965
9263756532007305216,California,San Mateo,51039.226346561256
9263756566367043584,California,San Mateo,21567.122312147978
9263756600726781952,California,San Mateo,35709.590149146396
9263756635086520320,California,San Mateo,40310.49154412458
9263756669446258688,California,San Mateo,64224.07290619063
9263756703805997056,California,San Mateo,22653.738089701033
9263756738165735424,California,San Mateo,87297.51233579431
9263756772525473792,California,San Mateo,61505.43251104931
9263756806885212160,California,San Mateo,54463.722044457034
9263756841244950528,California,San Mateo,103892.40853444903
9263756875604688896,California,San Mateo,50487.92763929926
9263756909964427264,California,San Mateo,47531.930971274414
9263756944324165632,California,San Mateo,108403.18337485119
9263756978683904000,California,San Mateo,36382.719380557086
9263757013043642368,California,San Mateo,45001.02978850726
9263757047403380736,California,San Mateo,18829.565966151393
9263757081763119104,California,San Mateo,9503.335473889902
9263757219202072576,California,San Mateo,6050.895700006932
9263757253561810944,California,San Mateo,10532.006557180386
9263757287921549312,California,San Mateo,34505.90814807574
9263757322281287680,California,San Mateo,11194.809449374536
9263758765390299136,California,San Mateo,6283.781797782696
9263758799750037504,California,San Mateo,64603.4848939041
9263758834109775872,California,San Mateo,16611.12704880124
9263758868469514240,California,San Mateo,44.349305434785784
9263758971548729344,California,San Mateo,5536.6961333056415
9263759005908467712,California,San Mateo,8189.880430519834
9263759040268206080,California,San Mateo,34353.89026766825
9263759074627944448,California,San Mateo,8769.564184420511
9263759108987682816,California,San Mateo,49682.80912430455
9263759143347421184,California,San Mateo,54511.71647416071
9263759177707159552,California,San Mateo,72760.01494364292
9263759212066897920,California,San Mateo,72411.99525815604
9263759246426636288,California,San Mateo,110376.15765390666
9263759315146113024,California,San Mateo,21440.69631774339
9263759349505851392,California,San Mateo,158869.75421643635
9263759383865589760,California,San Mateo,172187.83800038163
9263759418225328128,California,San Mateo,38478.46688611157
9263759452585066496,California,San Francisco / San Mateo,316300.0213737406
9263759486944804864,California,San Francisco,159583.09175945926
9263759521304543232,California,San Francisco,134866.84523984668
9263759555664281600,California,San Francisco / San Mateo,285756.87106210086
9263759590024019968,California,San Francisco / San Mateo,120356.74277637636
9263759624383758336,California,San Francisco,128285.01256173346
9263759658743496704,California,San Francisco,50049.64286118296
9263759693103235072,California,San Mateo,89384.24807839817
9263759727462973440,California,San Mateo,23757.397122829716
9263759761822711808,California,San Mateo,97959.8332123755
9263759796182450176,California,San Mateo,100922.00184169912
9263759830542188544,California,San Mateo,19891.692442346404
9263759899261665280,California,San Mateo,6608.402273243927
9263760345938264064,California,San Mateo,25361.52723219594
9263760380298002432,California,San Mateo,4142.660675432852
9263760449017479168,California,San Francisco,28582.22502438221
9263760826974601216,California,San Francisco,47312.19170391616
9263760861334339584,California,San Francisco,5572.430667348386
9263760895694077952,California,San Francisco,171539.42213753815
9263760930053816320,California,San Francisco,148549.21877286586
9263760964413554688,California,San Francisco,140950.09114107655
9263760998773293056,California,San Francisco,288855.4530471573
9263761033133031424,California,San Francisco,311227.49538254424
9263761067492769792,California,San Francisco,194774.02494729336
9263761101852508160,California,San Francisco,108090.22217532806
9263761136212246528,California,San Francisco,106617.95276434331
9263761170571984896,California,San Francisco,205976.12028516954
9263761204931723264,California,San Francisco,412548.05294470873
9263761239291461632,California,San Francisco,219803.1537940731
9263761273651200000,California,San Francisco,126686.06002080782
9263761308010938368,California,San Francisco,171326.66041248807
9263761342370676736,California,San Francisco,127211.3559769539
9263761376730415104,California,San Francisco,463412.03985005635
9263761411090153472,California,San Francisco,354605.3042965246
9263761445449891840,California,San Francisco,256384.82999035314
9263761479809630208,California,San Francisco,204145.17118340355
9263761514169368576,California,San Francisco,968129.8538201019
9263761548529106944,California,San Francisco,684524.6692356865
9263761582888845312,California,San Francisco,479674.3526735569
9263761617248583680,California,San Francisco,1735911.652044662
9263761651608322048,California,San Francisco,2555406.457134137
9263761685968060416,California,San Francisco,1880598.1283369472
9263761720327798784,California,San Francisco,1178032.3771866662
9263761754687537152,California,San Francisco,1153983.2403541382
9263761789047275520,California,San Francisco,975409.4540269948
9263761823407013888,California,San Francisco,1119440.8762192668
9263761857766752256,California,San Francisco,806808.9854686541
9263761892126490624,California,San Francisco,232062.93185469322
9263761926486228992,California,San Francisco,778562.0712014585
9263761960845967360,California,San Francisco,399046.3028339751
9263761995205705728,California,San Francisco,260679.12841809556
9263762029565444096,California,San Francisco,426730.3510443969
9263762063925182464,California,San Francisco,411361.61379732843
9263762098284920832,California,San Francisco,298933.1734729263
9263762132644659200,California,San Francisco,108784.85633876814
9263762167004397568,California,San Francisco,196473.58536150982
9263762201364135936,California,San Mateo,32174.234809835638
9263762270083612672,California,San Mateo,25769.593419831846
9263762304443351040,California,San Francisco,40485.2100741355
9263762338803089408,California,San Francisco / San Mateo,77159.56433514535
9263762373162827776,California,San Mateo,52080.98126120336
9263762407522566144,California,San Francisco / San Mateo,66543.0345783209
9263762441882304512,California,San Francisco / San Mateo,67017.80923687763
9263762476242042880,California,San Francisco,162675.32833585684
9263762510601781248,California,San Francisco,31113.608610225143
9263762544961519616,California,San Francisco,398983.273494553
9263762579321257984,California,San Francisco,469660.9513387651
9263762613680996352,California,San Francisco,246010.79954557525
9263762648040734720,California,San Francisco,41400.625371146096
9263762682400473088,California,San Francisco,56890.796270327504
9263762716760211456,California,San Francisco,121322.61747145644
9263762751119949824,California,San Francisco,122472.6764305287
9263762785479688192,California,San Francisco,18234.263423052682
9263762819839426560,California,San Francisco,3061.015640974671
9263762854199164928,California,San Francisco,12171.476027301884
9263762888558903296,California,San Francisco,6086.593029324168
9263763060357595136,California,San Francisco,13903.080647120642
9263763094717333504,California,San Francisco,790.6287650119898
9263763300875763712,California,San Francisco,44435.202096022054
9263763335235502080,California,San Francisco,1111324.9132708365
9263763369595240448,California,San Francisco,621920.0769819428
9263763403954978816,California,San Francisco,178983.93809395962
9263763438314717184,California,San Francisco,268977.989823811
9263763472674455552,California,San Francisco,973732.8481765699
9263763507034193920,California,San Francisco,1636076.2255120361
9263763541393932288,California,San Francisco,102076.47491591983
9263790719946981376,California,San Mateo,1119.8723011723168
9263790788666458112,California,San Mateo,3787.3862133182597
9263790823026196480,California,San Mateo,15521.93325545736
9263790857385934848,California,San Mateo,4409.7820000115535
9263790891745673216,California,San Mateo,2931.7375537859116
9263790926105411584,California,San Mateo,925.688320654214
9263790994824888320,California,San Mateo,3479.6604337637787
9263791097904103424,California,San Mateo,568.5764259391518
9263791338422272000,California,San Mateo,436.18342158333513
9263791372782010368,California,San Mateo,2145.582227972121
9263791407141748736,California,San Mateo,965.4155220603551
9263791441501487104,California,San Mateo,102.73554848077467
9263796183145381888,California,San Mateo,36961.72407100168
9263796423663550464,California,San Mateo,21833.90781009183
9263796492383027200,California,San Mateo,11587.318229477309
9263796526742765568,California,San Mateo,20369.189523499866
9263796561102503936,California,San Mateo,78853.57253442403
9263796595462242304,California,San Mateo,32659.132435754254
9263796629821980672,California,San Mateo,76792.39361625518
9263796664181719040,California,San Mateo,8618.848779229713
9263796698541457408,California,San Mateo,3425.9965302463
9263796732901195776,California,San Mateo,5465.585790556383
9263796767260934144,California,San Mateo,3860.8598751601558
9263796801620672512,California,San Mateo,1772.5399170108365
9263796835980410880,California,San Mateo,2940.6937818721894
9263796870340149248,California,San Mateo,8519.242280486013
9263796939059625984,California,San Mateo,1093.8373871210852
9263797007779102720,California,San Mateo,1918.7375437145847
9263797042138841088,California,San Mateo,3818.789415225092
9263797076498579456,California,San Mateo,64459.44700987044
9263797110858317824,California,San Mateo,48451.30148966686
9263797145218056192,California,San Mateo,32985.014996815065
9263797179577794560,California,San Mateo,81078.2559598782
9263797213937532928,California,San Mateo,23735.686978963473
9263797282657009664,California,San Mateo,18568.64739601805
9263797317016748032,California,San Mateo,3713.689093613349
9263797351376486400,California,San Mateo,1124.6120968094824
9263797454455701504,California,San Mateo,873.1881227272028
9263797488815439872,California,San Mateo,4180.830467511315
9263797523175178240,California,San Mateo,6133.194488398787
9263797557534916608,California,San Mateo,5082.864010033883
9263797591894654976,California,San Mateo,8210.021995512961
9263797626254393344,California,San Mateo,18157.9714373943
9263797660614131712,California,San Mateo,18731.606907360783
9263797694973870080,California,San Mateo,17370.573047315644
9263797729333608448,California,San Mateo,26286.729399765456
9263797763693346816,California,San Mateo,81060.35690675293
9263797798053085184,California,San Mateo,32174.770827499913
9263797832412823552,California,San Mateo,4916.911280696069
9263797866772561920,California,San Mateo,55467.74046257515
9263797901132300288,California,San Mateo,76637.91767637512
9263797969851777024,California,San Mateo,7190.549212991047
9263798004211515392,California,San Mateo,6529.255597386293
9263798038571253760,California,San Mateo,49079.72540137817
9263798072930992128,California,San Mateo,72448.79214141863
9263798107290730496,California,San Mateo,35007.27072466969
9263798141650468864,California,San Mateo,86389.57229875514
9263798176010207232,California,San Mateo,9730.809212100412
9263798210369945600,California,San Mateo,19731.683458619973
9263798244729683968,California,San Mateo,6369.512646481057
9263798279089422336,California,San Mateo,8862.13023663442
9263798313449160704,California,San Mateo,6886.077304015314
9263798416528375808,California,San Mateo,6668.3723261399155
9263798450888114176,California,San Mateo,9723.497805531802
9263798519607590912,California,San Mateo,3399.651123456271
9263798622686806016,California,San Mateo,6587.286291895263
9263798691406282752,California,San Mateo,7109.339589720051
9263798725766021120,California,San Mateo,4329.170144722113
9263798794485497856,California,San Mateo,5934.464381234019
9263800031436079104,California,San Mateo,6060.55980580761
9263800409393201152,California,San Mateo,815.4250387543806
9263800443752939520,California,San Mateo,5077.786915296624
9263800512472416256,California,San Mateo,893.0009279657666
9263800546832154624,California,San Mateo,1303.8007247791033
9263800581191892992,California,San Mateo,4061.3057495220505
9263800615551631360,California,San Mateo,2506.5653153994967
9263800649911369728,California,San Mateo,2598.4158157098454
9263800684271108096,California,San Mateo,6137.128180832785
9263800787350323200,California,San Mateo,4588.926397949078
9263800924789276672,California,San Mateo,2730.6144455249355
9263800959149015040,California,San Mateo,9858.613114181466
9263800993508753408,California,San Mateo,812.3804670333694
9263801027868491776,California,San Mateo,9621.551084107528
9263801062228230144,California,San Mateo,25495.764915419277
9263801096587968512,California,San Mateo,81265.3499120898
9263801130947706880,California,San Mateo,7863.566933095926
9263801165307445248,California,San Mateo,56989.974442888764
9263801199667183616,California,San Mateo,53045.548653127604
9263801234026921984,California,San Mateo,8955.320322285326
9263801268386660352,California,San Mateo,8033.4468249250995
9263801302746398720,California,San Mateo,11671.78607522993
9263801337106137088,California,San Mateo,87494.64904969654
9263801371465875456,California,San Mateo,29685.574491946205
9263801405825613824,California,San Mateo,102968.13495569064
9263801440185352192,California,San Mateo,21597.67508308928
9263802093020381184,California,San Mateo,40988.12286039639
9263802161739857920,California,San Mateo,35926.95853572365
9263802196099596288,California,San Mateo,57334.219510531446
9263802230459334656,California,San Mateo,52919.80128711978
9263802264819073024,California,San Mateo,9841.614800132438
9263802299178811392,California,San Mateo,17392.56183405651
9263802402258026496,California,San Mateo,18745.173305983106
9263802436617764864,California,San Mateo,19128.489179999062
9263802470977503232,California,San Mateo,19150.711576585738
9263802505337241600,California,San Mateo,18138.961183812058
9263802539696979968,California,San Mateo,6710.871836595898
9263802574056718336,California,San Mateo,43234.40149542732
9263802608416456704,California,San Mateo,73573.68282158203
9263802642776195072,California,San Mateo,43080.83108120067
9263802677135933440,California,San Mateo,65976.41263476733
9263802711495671808,California,San Mateo,3436.779871794795
9263802745855410176,California,San Mateo,6719.198606678626
9263802780215148544,California,San Mateo,4390.819968328708
9263802814574886912,California,San Mateo,4488.256167900723
9263802848934625280,California,San Mateo,7115.475418234713
9263802883294363648,California,San Mateo,74986.28953028828
9263802917654102016,California,San Mateo,87272.77841673713
9263802952013840384,California,San Mateo,39354.20308972205
9263802986373578752,California,San Mateo,8391.280927107591
9263803020733317120,California,San Mateo,10839.839504327405
9263803055093055488,California,San Mateo,9306.489354708801
9263803089452793856,California,San Mateo,3207.3152318827224
9263803123812532224,California,San Mateo,2470.1659095341884
9263803158172270592,California,San Mateo,2060.1377402914595
9263803192532008960,California,San Mateo,3702.0398956871936
9263803261251485696,California,San Mateo,6669.623494049928
9263803329970962432,California,San Mateo,5854.554322242831
9263803364330700800,California,San Mateo,1498.6468349170466
9263803398690439168,California,San Mateo,136.24061077757875
9263803604848869376,California,San Mateo,1098.6227287523934
9263803639208607744,California,San Mateo,2721.04878889324
9263803673568346112,California,San Mateo,4714.3812909862145
9263803707928084480,California,San Mateo,297.1766668371219
9263803776647561216,California,San Mateo,3072.8034414085632
9263803811007299584,California,San Mateo,7755.481217280537
9263803879726776320,California,San Mateo,10587.121438702989
9263803914086514688,California,San Mateo,6446.398106205399
9263803982805991424,California,San Mateo,70680.39733740252
9263804017165729792,California,San Mateo,51437.68246103939
9263804051525468160,California,San Mateo,70652.52620811782
9263804085885206528,California,San Mateo,7328.971790100564
9263804120244944896,California,San Mateo,6076.029313886708
9263804154604683264,California,Santa Clara,14026.35258326189
9263804188964421632,California,Santa Clara,2467.864390940899
9263804223324160000,California,San Mateo / Santa Clara,23985.827738648037
9263804257683898368,California,San Mateo,9478.10936768143
9263804292043636736,California,San Mateo,13453.030997081987
9263804326403375104,California,San Mateo,3707.2749269243463
9263804360763113472,California,San Mateo,8218.949191177957
9263804532561805312,California,San Mateo / Santa Clara,7773.925471863657
9263804566921543680,California,Santa Clara,5664.530083654209
9263804635641020416,California,San Mateo,6869.459387921932
9263804670000758784,California,San Mateo,5722.120623788254
9263804738720235520,California,Santa Clara,2537.6768906481634
9263804876159188992,California,San Mateo,875.8578023409106
9263804944878665728,California,San Mateo,570.3664858085514
9263805013598142464,California,San Mateo,30.72339321255408
9263805047957880832,California,San Mateo,973.8462060610755
9263815974354681856,California,San Mateo,2026.5953062630053
9263816421031280640,California,Santa Clara,435.8880237954384
9263816489750757376,California,Santa Clara,6127.620365796048
9263816833348141056,California,Santa Clara,4377.927591048364
9263816867707879424,California,Santa Clara,374.85909222942104
9263816936427356160,California,Santa Clara,3819.184560588195
9263816970787094528,California,Santa Clara,5615.289438392107
9263817005146832896,California,Santa Clara,15859.25470812766
9263817039506571264,California,Santa Clara,2655.9780277141176
9263817108226048000,California,Santa Clara,16687.07885758454
9263817142585786368,California,Santa Clara,87885.5766158221
9263817176945524736,California,Santa Clara,169235.29624621847
9263817211305263104,California,Santa Clara,84251.98601931907
9263817245665001472,California,Santa Clara,163988.42642882172
9263817280024739840,California,Santa Clara,40776.372065361116
9263817314384478208,California,Santa Clara,11865.47123182184
9263817348744216576,California,Santa Clara,77895.80329706585
9263817383103954944,California,Santa Clara,16354.072213428542
9263817417463693312,California,Santa Clara,11525.481393679316
9263817451823431680,California,Santa Clara,23888.886761962436
9263817486183170048,California,Santa Clara,15338.628477250435
9263817520542908416,California,Santa Clara,13245.322706742796
9263817589262385152,California,Santa Clara,3646.3413341441055
9263817657981861888,California,Santa Clara,3791.0799873340434
9263817692341600256,California,Santa Clara,4644.9406313100235
9263817726701338624,California,Santa Clara,13372.242931856832
9263817761061076992,California,Santa Clara,12609.592662373529
9263817795420815360,California,Santa Clara,12221.593219780732
9263817829780553728,California,Santa Clara,9735.538102840268
9263817864140292096,California,Santa Clara,3443.5264562055695
9263817898500030464,California,Santa Clara,10814.98787704572
9263820097523286016,California,Santa Clara,0.790488941477012
9263820131883024384,California,Santa Clara,1.2940100251474012
9263820303681716224,California,Santa Clara,11.634750849703778
9263820853437530112,California,Santa Clara,376.4892329410318
9263820887797268480,California,Santa Clara,4093.0898346641043
9263820956516745216,California,Santa Clara,2278.7806453043045
9263820990876483584,California,Santa Clara,7693.298377725069
9263821025236221952,California,Santa Clara,6794.077577152683
9263821059595960320,California,Santa Clara,4163.750579919162
9263821093955698688,California,Santa Clara,8165.748565293251
9263821128315437056,California,Santa Clara,6181.400747900547
9263821162675175424,California,Santa Clara,755.3845287700283
9263821197034913792,California,Santa Clara,918.8914456343142
9263821231394652160,California,Santa Clara,706.6985476659607
9263821265754390528,California,Santa Clara,208.3401002463399
9263821300114128896,California,Santa Clara,205.45509647723847
9263821334473867264,California,Santa Clara,777.3081366109834
9263821849869942784,California,Santa Clara,413.7123149471338
9263821918589419520,California,Santa Clara,108.88861028775159
9263821952949157888,California,Santa Clara,410.34356117046605
9263821987308896256,California,Santa Clara,563.6076665241559
9263822021668634624,California,Santa Clara,318.91407126611097
9263822056028372992,California,Santa Clara,230.86458314438102
9263822090388111360,California,Santa Clara,450.916817941234
9263822124747849728,California,Santa Clara,401.51726726601026
9263822159107588096,California,Santa Clara,125.6385433942393
9263822193467326464,California,Santa Clara,135.87221828201004
9263822227827064832,California,Santa Clara,297.7861208820303
9263822262186803200,California,Santa Clara,283.1725727112126
9263822296546541568,California,Santa Clara,220.19172697636657
9263822330906279936,California,Santa Clara,680.5558489973355
9263822365266018304,California,Santa Clara,468.05351440418315
9263822399625756672,California,Santa Clara,1107.5260090859947
9263822433985495040,California,Santa Clara,515.6299103618667
9263822468345233408,California,Santa Clara,894.8361137877217
9263822502704971776,California,Santa Clara,5895.651062297251
9263822537064710144,California,Santa Clara,10735.289048011888
9263822571424448512,California,Santa Clara,18802.32236032574
9263822605784186880,California,Santa Clara,9848.810662948616
9263822640143925248,California,Santa Clara,5403.02703093491
9263822674503663616,California,Santa Clara,788.7666737637826
9263822708863401984,California,Santa Clara,1442.7638425330558
9263822743223140352,California,Santa Clara,2959.621839121744
9263822777582878720,California,Santa Clara,6348.261544929784
9263822811942617088,California,Santa Clara,2824.5787769672743
9263822846302355456,California,Santa Clara,9781.984113356639
9263822880662093824,California,Santa Clara,10889.45907496484
9263822915021832192,California,Santa Clara,7816.3641757302985
9263822949381570560,California,Santa Clara,13170.234709833307
9263822983741308928,California,Santa Clara,7757.33468835648
9263823018101047296,California,Santa Clara,24751.96674899415
9263823052460785664,California,Santa Clara,19461.462647874792
9263823086820524032,California,Santa Clara,28179.74101237769
9263823121180262400,California,Santa Clara,13796.533754920265
9263823155540000768,California,Santa Clara,55971.259985490135
9263823189899739136,California,Santa Clara,71790.89576448023
9263823224259477504,California,Santa Clara,51136.09480022229
9263823258619215872,California,Santa Clara,40927.948673543295
9263823292978954240,California,Santa Clara,52597.19553309175
9263823327338692608,California,Santa Clara,21565.713270264074
9263823361698430976,California,Santa Clara,98161.7624151848
9263823396058169344,California,Santa Clara,19575.331231090895
9263823430417907712,California,Santa Clara,175707.0174481266
9263823464777646080,California,Santa Clara,86771.38800295346
9263823499137384448,California,Santa Clara,20411.70948458903
9263823533497122816,California,Santa Clara,16488.044292653678
9263823567856861184,California,Santa Clara,10459.631216960162
9263823602216599552,California,Santa Clara,17042.205173221457
9263823636576337920,California,Santa Clara,8780.126471777417
9263823670936076288,California,Santa Clara,10922.053475438517
9263823705295814656,California,Santa Clara,12282.481190842198
9263823739655553024,California,Santa Clara,14316.179197463422
9263823774015291392,California,Santa Clara,8970.352235469054
9263823808375029760,California,Santa Clara,8170.165579519763
9263823842734768128,California,Santa Clara,9240.207762956608
9263823877094506496,California,Santa Clara,7156.755925183705
9263823911454244864,California,Santa Clara,9361.921930280829
9263823945813983232,California,Santa Clara,10760.263223603186
9263823980173721600,California,Santa Clara,18384.826437362142
9263824014533459968,California,Santa Clara,49193.721698567344
9263824048893198336,California,Santa Clara,36258.02797777114
9263824083252936704,California,Santa Clara,21716.62845511959
9263824117612675072,California,Santa Clara,27070.404829954143
9263824151972413440,California,Santa Clara,95991.17032841225
9263824186332151808,California,Santa Clara,134564.1203963595
9263824255051628544,California,Santa Clara,153097.9159350212
9263824289411366912,California,Santa Clara,135539.88069163568
9263824323771105280,California,Santa Clara,92178.12728210627
9263824358130843648,California,Santa Clara,35594.04236784687
9263824392490582016,California,Santa Clara,158979.93914847646
9263824426850320384,California,Santa Clara,202796.36614085548
9263824461210058752,California,Santa Clara,101063.97562690284
9263824495569797120,California,Santa Clara,316640.6284916946
9263824529929535488,California,Santa Clara,227880.197048498
