report_id,report_version,same_incident_id,incident_date,air_bag_deployment,subject_air_bag,crash_partner_air_bag,source_url,narrative_available
30270-1310,1,c882936e5c7827a,AUG-2021,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13100,1,d67766755374650,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13102,1,091301476ab8ada,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1311,1,93ff2213b39d943,AUG-2021,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1312,1,d5901cab90a4303,AUG-2021,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13126,1,0de678124c2f3b5,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13127,1,296a10c4ae23dcc,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13128,1,50423c969f57fbe,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13129,1,b1e228f313db6c5,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13130,1,d7d97ff4b2b411a,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13133,1,88a86c91ffa1cc2,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13135,1,396c5cc69de6d20,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13137,1,76d67222293b2a7,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13144,1,df94ef1fab818f4,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13148,1,f1cfe336ab9946d,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13155,1,26de6e7410cd8c2,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13159,1,3e398b2b7ba7092,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13160,1,e58f9c1ddfb6571,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13161,1,9b6219cb373795e,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13162,1,d624ad27f53c2c6,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13163,1,3c3b5bdd25e239a,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13164,1,fd462c604311b17,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13165,1,0beda96ff956725,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13167,1,bb1ec8d2c85745a,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13189,1,600e5d97e4280fc,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13190,1,090f9ef63da3e2b,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13192,1,57077729fff8e86,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13193,1,3eca389fa864457,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13194,1,3341b2a34ec9273,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13195,1,5e05dd39035930e,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13196,1,ea640166d0e943a,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13197,1,fd92b0f3985c4b4,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13198,1,2908275d904dec6,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13199,1,cf7fad3cdabde9d,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13201,1,f6c34d57b306684,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13202,1,1459efa140d66de,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13204,1,78c1cd4769f96d4,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13205,1,a30779c2f50647e,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13206,1,6c0b324ca409978,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13235,1,d0fc94d6374ada4,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13236,1,15cb5b781820fcc,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13238,1,ea62cd0a21f6a7a,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13239,1,139935829f21dda,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13240,1,741c5bf006b3e9d,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13241,1,7f31ad68b7a066e,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13242,1,85b8b6408eea2a0,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13243,1,34255619c1b3a52,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13244,1,be7eac3aa1b0084,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13246,1,84283eb6b42b54b,NOV-2025,Unknown,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13247,1,6cc4f6696fe5774,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13250,1,7de80c3d901a4ae,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13251,1,4854612b6fd614b,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13252,1,8f3a886d8e8dd95,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13254,1,3dec32a59a22b69,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13255,1,08f2facfc20c80b,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13256,1,d42f320f6f44668,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13267,1,82ae70e17b0d2ec,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13268,1,ec68eb1eab1b37e,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13269,1,0f4b2c30b2b9d2a,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13270,1,d60f282760e4cfc,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13274,1,260ce8366bd8421,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13275,1,4e6bd638c28f802,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13276,1,a5ba9c361d5c1b2,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13277,1,4e746021b472ab5,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13278,1,83944815ca12307,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13279,1,9141bee29f12599,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13287,1,2e193f1562b2fe7,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13300,1,fe2407fd3ee875d,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13301,1,edcc53966f2dc75,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13302,1,f91f501cceb2bff,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13303,1,64f79f6cea38760,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13307,1,6fc8ce048c26c1d,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13308,1,7f03f4b35d36842,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13309,1,4dbab81ac5cc067,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13310,1,ffd4525ad4b2419,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13311,1,6bfeaaceecba2e3,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13312,1,edec9e54071c6ad,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13320,1,d5ace6c48f831a4,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13321,1,6f28fc409d36924,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13322,1,361d6211870d1b9,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13323,1,4662f57cf70d6cc,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13324,1,2234317073e09fd,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13325,1,b1206b74c116caf,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13326,1,dfdd19231c02d44,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13327,1,d55ed8e4cc6558b,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13328,1,5c20154740676df,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13331,1,62a7c3abeceb5f3,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13340,1,2fc73932cae4c23,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13361,1,e62997987f4883e,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13363,1,d742f9536e7d155,DEC-2025,Deployed,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13364,1,3e4c7e40d09d74d,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13365,1,09904a03b2631e9,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13369,1,0d2954a0b45051c,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13370,1,5c611728d7fbd04,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13371,1,ace913e621d7d1a,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13372,1,d95454d92c5037c,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13373,1,4e7a4a189feb7da,NOV-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13378,1,f8b63962464df67,DEC-2025,Unknown,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13379,1,2b5ae9c7ac01ab8,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13384,1,4883424a68be80b,DEC-2025,Deployed,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13388,1,0e0a5572bcb3b2d,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13395,1,b0a00c95c064158,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13396,1,1d624bfdf4fffa4,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13397,1,ac181687dac1918,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13399,1,19a716eeeeaa926,DEC-2025,Deployed,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13400,1,c6ae52e1a1ebf88,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13401,1,5a2acaec2656834,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13402,1,1b34daff9fc7fdc,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13403,1,7a2a9089c020f6c,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13405,1,70d9fab5c60551f,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13407,1,f423f59614d8fee,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13408,1,4d21152023adbf1,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13409,1,df2bf3c9c85e2ef,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13410,1,ddd36e3c35a0cb8,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13416,1,e551068a5df5221,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13420,1,58c9b97e060f21a,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13442,1,726438b36fdd328,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13443,1,fc7eec2d8b4d9a8,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13444,1,572eda94d5649db,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13445,1,a21125c585cc188,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13447,1,16727ae80e39d98,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13448,1,603fb5140a1d8dd,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13449,1,616f675a2e2ccb7,DEC-2025,Deployed,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13450,1,53ed516aacbba68,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13451,1,80e05db036d7ddb,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13452,1,2f23e4e3267584e,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13453,1,114be9ea321662b,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13454,1,51551c86ba6b923,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13467,1,9dd973452a78df1,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13471,1,185c2e8c15d0722,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13484,1,59f1938f3e901e0,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13485,1,e1f3e7fe553b30b,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13486,1,8ad2398b05d30a4,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13487,1,655c60b0b9f9de6,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13488,1,fea63b8a53ec793,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13489,1,36ac9271b3567b1,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13490,1,29280726fd13302,DEC-2025,Deployed,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13491,1,ac64bde20c3ffee,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13495,1,9e214c49cbfb0e9,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13506,1,a09154619b800d7,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13507,1,617413a35322fb6,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13508,1,fa3e81cf4dec04e,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13509,1,a7d9250aa69b874,DEC-2025,Unknown,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13510,1,12bf01da57630d0,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13511,1,2bfbf573864f0aa,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-13512,1,f6223253045ded5,DEC-2025,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
